"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Quadrant","Survey","Survey Area","Time Searched","Microhabitat Type","Specimen Collected"
Rotation 1,1027,2017,28-May-17,NKO,SE,2,2X25,10,HB,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SE,2,2X25,10,TS,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SE,2,2X25,10,TC,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SE,2,2X25,10,TD,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SE,2,2X25,10,DC,C,
Rotation 1,1027,2017,28-May-17,NKO,SE,2,2X25,10,UO,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SE,2,2X25,10,UC,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SE,2,2X25,10,DM,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SW,2,2X25,10,TD,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SW,2,2X25,10,TC,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SW,2,2X25,10,TS,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SW,2,2X25,10,HB,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SW,2,2X25,10,UC,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SW,2,2X25,10,DM,VNA,
Rotation 1,1027,2017,28-May-17,NKO,SW,2,2X25,10,DC,C,
Rotation 1,1027,2017,28-May-17,NKO,SW,2,2X25,10,UO,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,1,25X15,5,WMF,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,1,25X15,5,LH,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,1,25X15,5,LS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,1,25X15,5,WDS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,1,25X15,5,WSB,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,1,25X15,5,WPW,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,1,25X15,5,BC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,1,25X15,5,CL,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,1,25X15,5,RR,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,1,25X15,5,LS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,1,25X15,5,LH,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,1,25X15,5,WDS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,1,25X15,5,WSB,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,1,25X15,5,WMF,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,1,25X15,5,WPW,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,1,25X15,5,RR,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,1,25X15,5,BC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,1,25X15,5,CL,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,1,25X15,5,LH,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,1,25X15,5,LS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,1,25X15,5,WMF,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,1,25X15,5,WSB,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,1,25X15,5,WDS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,1,25X15,5,WPW,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,1,25X15,5,CL,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,1,25X15,5,BC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,1,25X15,5,RR,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,1,25X15,25,LS,C,
Rotation 1,1028,2018,24-May-18,STO2,SW,1,25X15,25,LH,C,
Rotation 1,1028,2018,24-May-18,STO2,SW,1,25X15,25,WMF,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,1,25X15,25,WPW,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,1,25X15,25,WSB,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,1,25X15,25,WDS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,1,25X15,25,RR,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,1,25X15,25,CL,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,1,25X15,25,BC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,2,2X25,10,TS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,2,2X25,10,TC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,2,2X25,10,TD,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,2,2X25,10,DC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,2,2X25,10,HB,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NE,2,2X25,10,DM,None,
Rotation 1,1028,2018,24-May-18,STO2,NE,2,2X25,10,UO,C,
Rotation 1,1028,2018,24-May-18,STO2,NE,2,2X25,10,UC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,2,2X25,10,TD,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,2,2X25,10,TS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,2,2X25,10,HB,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,2,2X25,10,TC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,2,2X25,10,UC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,NW,2,2X25,10,UO,None,
Rotation 1,1028,2018,24-May-18,STO2,NW,2,2X25,10,DM,None,
Rotation 1,1028,2018,24-May-18,STO2,NW,2,2X25,10,DC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,2,2X25,10,HB,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,2,2X25,10,TC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,2,2X25,10,TD,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,2,2X25,10,TS,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,2,2X25,10,DM,None,
Rotation 1,1028,2018,24-May-18,STO2,SE,2,2X25,10,UC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SE,2,2X25,10,UO,C,
Rotation 1,1028,2018,24-May-18,STO2,SE,2,2X25,10,DC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,2,2X25,10,TD,C,
Rotation 1,1028,2018,24-May-18,STO2,SW,2,2X25,10,TC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,2,2X25,10,TS,C,
Rotation 1,1028,2018,24-May-18,STO2,SW,2,2X25,10,HB,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,2,2X25,10,UC,C,
Rotation 1,1028,2018,24-May-18,STO2,SW,2,2X25,10,UO,None,
Rotation 1,1028,2018,24-May-18,STO2,SW,2,2X25,10,DC,VNA,
Rotation 1,1028,2018,24-May-18,STO2,SW,2,2X25,10,DM,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,1,25X15,25,WDS,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,1,25X15,25,LS,C,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,1,25X15,25,LH,C,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,1,25X15,25,WSB,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,1,25X15,25,WPW,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,1,25X15,25,WMF,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,1,25X15,25,CL,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,1,25X15,25,BC,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,1,25X15,25,RR,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,1,25X15,25,LH,C,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,1,25X15,25,LS,C,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,1,25X15,25,WMF,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,1,25X15,25,WSB,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,1,25X15,25,WPW,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,1,25X15,25,WDS,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,1,25X15,25,BC,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,1,25X15,25,CL,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,1,25X15,25,RR,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,1,25X15,0,LH,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,1,25X15,0,LS,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,1,25X15,0,WDS,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,1,25X15,0,WPW,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,1,25X15,0,WSB,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,1,25X15,0,WMF,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,1,25X15,0,RR,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,1,25X15,0,BC,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,1,25X15,0,CL,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,1,25X15,5,LS,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,1,25X15,5,LH,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,1,25X15,5,WDS,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,1,25X15,5,WSB,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,1,25X15,5,WMF,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,1,25X15,5,RR,None,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,1,25X15,5,WPW,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,1,25X15,5,BC,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,1,25X15,5,CL,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,2,2X25,10,TD,C,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,2,2X25,10,TS,C,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,2,2X25,10,TC,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,2,2X25,10,HB,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,2,2X25,10,UC,None,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,2,2X25,10,DM,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,2,2X25,10,UO,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NE,2,2X25,10,DC,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,2,2X25,10,TC,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,2,2X25,10,TS,C,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,2,2X25,10,HB,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,2,2X25,10,TD,C,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,2,2X25,10,UC,None,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,2,2X25,10,UO,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,2,2X25,10,DC,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,NW,2,2X25,10,DM,None,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,2,2X25,0,HB,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,2,2X25,0,TC,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,2,2X25,0,TS,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,2,2X25,0,TD,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,2,2X25,0,DC,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,2,2X25,0,UC,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,2,2X25,0,DM,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SE,2,2X25,0,UO,DNC,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,2,2X25,10,TC,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,2,2X25,10,TS,C,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,2,2X25,10,HB,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,2,2X25,10,TD,None,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,2,2X25,10,DM,C,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,2,2X25,10,DC,VNA,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,2,2X25,10,UO,C,
Rotation 1,1049,2023,01-Jun-23,BWH,SW,2,2X25,10,UC,C,
Rotation 1,1050,2011,24-May-11,NSP,NE,1,25X15,10,WPW,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,1,25X15,10,LH,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,1,25X15,10,LS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,1,25X15,10,WDS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,1,25X15,10,WSB,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,1,25X15,10,WMF,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,1,25X15,10,RR,NONE,
Rotation 1,1050,2011,24-May-11,NSP,NE,1,25X15,10,BC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,1,25X15,10,CL,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,1,25X15,10,LS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,1,25X15,10,LH,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,1,25X15,10,WSB,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,1,25X15,10,WMF,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,1,25X15,10,WDS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,1,25X15,10,WPW,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,1,25X15,10,BC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,1,25X15,10,RR,NONE,
Rotation 1,1050,2011,24-May-11,NSP,NW,1,25X15,10,CL,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,1,25X15,10,LS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,1,25X15,10,LH,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,1,25X15,10,WMF,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,1,25X15,10,WSB,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,1,25X15,10,WPW,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,1,25X15,10,WDS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,1,25X15,10,RR,NONE,
Rotation 1,1050,2011,24-May-11,NSP,SE,1,25X15,10,BC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,1,25X15,10,CL,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,1,25X15,10,LH,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,1,25X15,10,WMF,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,1,25X15,10,LS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,1,25X15,10,WDS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,1,25X15,10,WPW,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,1,25X15,10,WSB,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,1,25X15,10,CL,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,1,25X15,10,RR,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,1,25X15,10,BC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,2,2X25,10,HB,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,2,2X25,10,TC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,2,2X25,10,TD,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,2,2X25,10,TS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,2,2X25,10,DM,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,2,2X25,10,DC,C,
Rotation 1,1050,2011,24-May-11,NSP,NE,2,2X25,10,UO,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NE,2,2X25,10,UC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,2,2X25,10,TS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,2,2X25,10,TC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,2,2X25,10,TD,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,2,2X25,10,HB,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,2,2X25,10,UO,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,2,2X25,10,DC,NONE,
Rotation 1,1050,2011,24-May-11,NSP,NW,2,2X25,10,UC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,NW,2,2X25,10,DM,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,2,2X25,10,TC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,2,2X25,10,TD,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,2,2X25,10,TS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,2,2X25,10,HB,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,2,2X25,10,DC,C,
Rotation 1,1050,2011,24-May-11,NSP,SE,2,2X25,10,DM,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,2,2X25,10,UC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SE,2,2X25,10,UO,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,2,2X25,10,TC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,2,2X25,10,TS,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,2,2X25,10,HB,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,2,2X25,10,TD,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,2,2X25,10,UC,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,2,2X25,10,DM,VNA,
Rotation 1,1050,2011,24-May-11,NSP,SW,2,2X25,10,DC,NONE,
Rotation 1,1050,2011,24-May-11,NSP,SW,2,2X25,10,UO,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,1,25X15,25,LS,C,
Rotation 1,1051,2011,31-May-11,NSP,NE,1,25X15,25,LH,C,
Rotation 1,1051,2011,31-May-11,NSP,NE,1,25X15,25,WMF,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,1,25X15,25,WSB,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,1,25X15,25,WDS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,1,25X15,25,WPW,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,1,25X15,25,CL,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,1,25X15,25,BC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,1,25X15,25,RR,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,1,25X15,5,LS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,1,25X15,5,LH,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,1,25X15,5,WMF,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,1,25X15,5,WPW,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,1,25X15,5,WSB,NONE,
Rotation 1,1051,2011,31-May-11,NSP,NW,1,25X15,5,WDS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,1,25X15,5,CL,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,1,25X15,5,RR,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,1,25X15,5,BC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,1,25X15,15,LH,C,
Rotation 1,1051,2011,31-May-11,NSP,SE,1,25X15,15,LS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,1,25X15,15,WPW,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,1,25X15,15,WSB,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,1,25X15,15,WDS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,1,25X15,15,WMF,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,1,25X15,15,RR,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,1,25X15,15,CL,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,1,25X15,15,BC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,1,25X15,5,WMF,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,1,25X15,5,LS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,1,25X15,5,LH,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,1,25X15,5,WDS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,1,25X15,5,WSB,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,1,25X15,5,WPW,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,1,25X15,5,CL,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,1,25X15,5,BC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,1,25X15,5,RR,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,2,2X25,10,TD,C,
Rotation 1,1051,2011,31-May-11,NSP,NE,2,2X25,10,TC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,2,2X25,10,HB,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,2,2X25,10,TS,NONE,
Rotation 1,1051,2011,31-May-11,NSP,NE,2,2X25,10,UO,C,
Rotation 1,1051,2011,31-May-11,NSP,NE,2,2X25,10,UC,C,
Rotation 1,1051,2011,31-May-11,NSP,NE,2,2X25,10,DC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NE,2,2X25,10,DM,C,
Rotation 1,1051,2011,31-May-11,NSP,NW,2,2X25,10,TD,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,2,2X25,10,TC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,2,2X25,10,TS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,2,2X25,10,HB,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,2,2X25,10,UC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,2,2X25,10,UO,C,
Rotation 1,1051,2011,31-May-11,NSP,NW,2,2X25,10,DC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,NW,2,2X25,10,DM,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,2,2X25,10,HB,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,2,2X25,10,TS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,2,2X25,10,TC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,2,2X25,10,TD,C,
Rotation 1,1051,2011,31-May-11,NSP,SE,2,2X25,10,DC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,2,2X25,10,DM,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SE,2,2X25,10,UO,NONE,
Rotation 1,1051,2011,31-May-11,NSP,SE,2,2X25,10,UC,NONE,
Rotation 1,1051,2011,31-May-11,NSP,SW,2,2X25,10,HB,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,2,2X25,10,TS,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,2,2X25,10,TC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,2,2X25,10,TD,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,2,2X25,10,DM,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,2,2X25,10,DC,VNA,
Rotation 1,1051,2011,31-May-11,NSP,SW,2,2X25,10,UO,C,
Rotation 1,1051,2011,31-May-11,NSP,SW,2,2X25,10,UC,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,1,25X15,15,LH,C,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,1,25X15,15,LS,C,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,1,25X15,15,WSB,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,1,25X15,15,WDS,C,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,1,25X15,15,WPW,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,1,25X15,15,WMF,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,1,25X15,15,CL,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,1,25X15,15,RR,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,1,25X15,15,BC,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,NW,1,25X15,20,LH,C,
Rotation 1,1052,2011,08-Jul-11,NSP,NW,1,25X15,20,LS,C,
Rotation 1,1052,2011,08-Jul-11,NSP,NW,1,25X15,20,WDS,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,NW,1,25X15,20,WPW,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,NW,1,25X15,20,WSB,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,NW,1,25X15,20,WMF,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,NW,1,25X15,20,RR,C,
Rotation 1,1052,2011,08-Jul-11,NSP,NW,1,25X15,20,BC,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,NW,1,25X15,20,CL,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,SE,1,25X15,20,LH,C,
Rotation 1,1052,2011,01-Jun-11,NSP,SE,1,25X15,20,LS,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,SE,1,25X15,20,WMF,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,SE,1,25X15,20,WSB,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,SE,1,25X15,20,WDS,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,SE,1,25X15,20,WPW,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,SE,1,25X15,20,CL,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,SE,1,25X15,20,RR,C,
Rotation 1,1052,2011,08-Jul-11,NSP,SW,1,25X15,20,WMF,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,SE,1,25X15,20,BC,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,SW,1,25X15,20,LH,C,
Rotation 1,1052,2011,08-Jul-11,NSP,SW,1,25X15,20,LS,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,SW,1,25X15,20,WPW,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,SW,1,25X15,20,WDS,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,SW,1,25X15,20,WSB,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,SW,1,25X15,20,BC,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,SW,1,25X15,20,CL,VNA,
Rotation 1,1052,2011,08-Jul-11,NSP,SW,1,25X15,20,RR,C,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,2,2X25,10,TD,C,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,2,2X25,10,TC,VNA,
Rotation 1,1052,2011,01-Jun-11,NSP,NE,2,2X25,10,HB,C,
