abmi_site,year,scientific_name,taxonomic_resolution,common_name,scientific_name_clean,latitude,longitude
1444,2018,Distichium capillaceum,Species,VNA,Distichium capillaceum,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Encalypta vulgaris,Species,Common Extinguisher Moss,Encalypta vulgaris,51.400162,-116.07901
1444,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.400162,-116.07901
1444,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.400162,-116.07901
1444,2018,Tortella tortuosa,Species,Twisted Moss,Tortella tortuosa,51.400162,-116.07901
1444,2018,Distichium capillaceum,Species,VNA,Distichium capillaceum,51.400162,-116.07901
1444,2018,Pohlia cruda,Species,Copper Wire Moss,Pohlia cruda,51.400162,-116.07901
1444,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Distichium capillaceum,Species,VNA,Distichium capillaceum,51.400162,-116.07901
1444,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.400162,-116.07901
1444,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.400162,-116.07901
1444,2018,Distichium capillaceum,Species,VNA,Distichium capillaceum,51.400162,-116.07901
1444,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.400162,-116.07901
1444,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.400162,-116.07901
1444,2018,Platydictya jungermannioides,Species,Spruce's Leskea,Platydictya jungermannioides,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Encalypta vulgaris,Species,Common Extinguisher Moss,Encalypta vulgaris,51.400162,-116.07901
1444,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.400162,-116.07901
1444,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.400162,-116.07901
1444,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.400162,-116.07901
1444,2018,Hypnum vaucheri,Species,VNA,Hypnum vaucheri,51.400162,-116.07901
1444,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.400162,-116.07901
1444,2018,Distichium capillaceum,Species,VNA,Distichium capillaceum,51.400162,-116.07901
1444,2018,Tortella tortuosa,Species,Twisted Moss,Tortella tortuosa,51.400162,-116.07901
1444,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.400162,-116.07901
1444,2018,Encalypta alpina,Species,Confused Bell Hat,Encalypta alpina,51.400162,-116.07901
1444,2018,Syntrichia norvegica,Species,VNA,Syntrichia norvegica,51.400162,-116.07901
1444,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.400162,-116.07901
1444,2018,Platydictya jungermannioides,Species,Spruce's Leskea,Platydictya jungermannioides,51.400162,-116.07901
1444,2018,Encalypta vulgaris,Species,Common Extinguisher Moss,Encalypta vulgaris,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.400162,-116.07901
1444,2018,Campyliadelphus chrysophyllus,Species,Golden Feather-moss,Campyliadelphus chrysophyllus,51.400162,-116.07901
1444,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.400162,-116.07901
1444,2018,Cratoneuron filicinum,Species,VNA,Cratoneuron filicinum,51.400162,-116.07901
1444,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.400162,-116.07901
1444,2018,Platydictya jungermannioides,Species,Spruce's Leskea,Platydictya jungermannioides,51.400162,-116.07901
1444,2018,Distichium capillaceum,Species,VNA,Distichium capillaceum,51.400162,-116.07901
1444,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.400162,-116.07901
1444,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.400162,-116.07901
1444,2018,Campyliadelphus chrysophyllus,Species,Golden Feather-moss,Campyliadelphus chrysophyllus,51.400162,-116.07901
1444,2018,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.400162,-116.07901
1444,2018,Distichium capillaceum,Species,VNA,Distichium capillaceum,51.400162,-116.07901
1444,2018,Encalypta vulgaris,Species,Common Extinguisher Moss,Encalypta vulgaris,51.400162,-116.07901
1444,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.400162,-116.07901
1444,2018,Syntrichia norvegica,Species,VNA,Syntrichia norvegica,51.400162,-116.07901
1444,2018,Syntrichia norvegica,Species,VNA,Syntrichia norvegica,51.400162,-116.07901
1444,2018,Tortella tortuosa,Species,Twisted Moss,Tortella tortuosa,51.400162,-116.07901
1444,2018,Syntrichia norvegica,Species,VNA,Syntrichia norvegica,51.400162,-116.07901
1444,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.400162,-116.07901
1444,2018,Encalypta vulgaris,Species,Common Extinguisher Moss,Encalypta vulgaris,51.400162,-116.07901
1444,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.400162,-116.07901
1444,2018,Tortella tortuosa,Species,Twisted Moss,Tortella tortuosa,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1444,2018,Palustriella falcata,Species,VNA,Palustriella falcata,51.400162,-116.07901
1445,2018,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Pseudoleskea radicosa,Species,VNA,Pseudoleskea radicosa,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Pseudoleskea radicosa,Species,VNA,Pseudoleskea radicosa,51.424744,-115.768616
1445,2018,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Pseudoleskea radicosa,Species,VNA,Pseudoleskea radicosa,51.424744,-115.768616
1445,2018,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.424744,-115.768616
1445,2018,Encalypta vulgaris,Species,Common Extinguisher Moss,Encalypta vulgaris,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Pseudoleskea radicosa,Species,VNA,Pseudoleskea radicosa,51.424744,-115.768616
1445,2018,Schistidium confertum,Species,VNA,Schistidium confertum,51.424744,-115.768616
1445,2018,Schistidium confertum,Species,VNA,Schistidium confertum,51.424744,-115.768616
1445,2018,Pseudoleskea radicosa,Species,VNA,Pseudoleskea radicosa,51.424744,-115.768616
1445,2018,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.424744,-115.768616
1445,2018,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.424744,-115.768616
1445,2018,Pohlia cruda,Species,Copper Wire Moss,Pohlia cruda,51.424744,-115.768616
1445,2018,Platydictya jungermannioides,Species,Spruce's Leskea,Platydictya jungermannioides,51.424744,-115.768616
1445,2018,Pseudoleskea radicosa,Species,VNA,Pseudoleskea radicosa,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Distichium capillaceum,Species,VNA,Distichium capillaceum,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,51.424744,-115.768616
1445,2018,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Pseudoleskea radicosa,Species,VNA,Pseudoleskea radicosa,51.424744,-115.768616
1445,2018,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,51.424744,-115.768616
1445,2018,Syntrichia norvegica,Species,VNA,Syntrichia norvegica,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.424744,-115.768616
1445,2018,Pohlia cruda,Species,Copper Wire Moss,Pohlia cruda,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Pseudoleskeella tectorum,Species,VNA,Pseudoleskeella tectorum,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Syntrichia norvegica,Species,VNA,Syntrichia norvegica,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Encalypta rhaptocarpa,Species,Striate-fruited Extinguisher Moss,Encalypta rhaptocarpa,51.424744,-115.768616
1445,2018,Schistidium confertum,Species,VNA,Schistidium confertum,51.424744,-115.768616
1445,2018,Pseudoleskeella tectorum,Species,VNA,Pseudoleskeella tectorum,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.424744,-115.768616
1445,2018,Pohlia cruda,Species,Copper Wire Moss,Pohlia cruda,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Encalypta rhaptocarpa,Species,Striate-fruited Extinguisher Moss,Encalypta rhaptocarpa,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Bartramia ithyphylla,Species,VNA,Bartramia ithyphylla,51.424744,-115.768616
1445,2018,Encalypta procera,Species,Blunt Extinguisher Moss,Encalypta procera,51.424744,-115.768616
1445,2018,Encalypta rhaptocarpa,Species,Striate-fruited Extinguisher Moss,Encalypta rhaptocarpa,51.424744,-115.768616
1445,2018,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,51.424744,-115.768616
1445,2018,Encalypta rhaptocarpa,Species,Striate-fruited Extinguisher Moss,Encalypta rhaptocarpa,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.424744,-115.768616
1445,2018,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,51.424744,-115.768616
1445,2018,Barbilophozia hatcheri,Species,VNA,Barbilophozia hatcheri,51.424744,-115.768616
1445,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.424744,-115.768616
1445,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.424744,-115.768616
1445,2018,Encalypta rhaptocarpa,Species,Striate-fruited Extinguisher Moss,Encalypta rhaptocarpa,51.424744,-115.768616
1445,2018,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.424744,-115.768616
1445,2018,Schistidium confertum,Species,VNA,Schistidium confertum,51.424744,-115.768616
1445,2018,Tortula hoppena,Species,Common Chain-teeth Moss,Tortula hoppena,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Distichium capillaceum,Species,VNA,Distichium capillaceum,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Encalypta procera,Species,Blunt Extinguisher Moss,Encalypta procera,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Ditrichum flexicaule,Species,Slender-stemmed Hair Moss,Ditrichum flexicaule,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
1445,2018,Encalypta procera,Species,Blunt Extinguisher Moss,Encalypta procera,51.424744,-115.768616
1445,2018,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.424744,-115.768616
1445,2018,Abietinella abietina,Species,VNA,Abietinella abietina,51.424744,-115.768616
1445,2018,Encalypta procera,Species,Blunt Extinguisher Moss,Encalypta procera,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Marchantia polymorpha,Species,Umbrella Liverwort,Marchantia polymorpha,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Abietinella abietina,Species,VNA,Abietinella abietina,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.424744,-115.768616
1445,2018,Encalypta procera,Species,Blunt Extinguisher Moss,Encalypta procera,51.424744,-115.768616
1445,2018,Rhytidium rugosum,Species,Pipecleaner Moss,Rhytidium rugosum,51.424744,-115.768616
1445,2018,Hypnum revolutum,Species,VNA,Hypnum revolutum,51.424744,-115.768616
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Campylophyllum hispidulum,Species,Bristly Bentleaf Moss,Campylophyllum hispidulum,54.515881,-112.468384
887,2014,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,54.515881,-112.468384
887,2014,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,54.515881,-112.468384
887,2014,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,54.515881,-112.468384
887,2014,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,54.515881,-112.468384
887,2014,Orthotrichum obtusifolium,Species,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,54.515881,-112.468384
887,2014,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,54.515881,-112.468384
887,2014,Campyliadelphus chrysophyllus,Species,Golden Feather-moss,Campyliadelphus chrysophyllus,54.515881,-112.468384
887,2014,Barbula convoluta,Species,Bird's Claw Screw Moss,Barbula convoluta,54.515881,-112.468384
887,2014,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,54.515881,-112.468384
887,2014,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,54.515881,-112.468384
887,2014,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,54.515881,-112.468384
887,2014,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,54.515881,-112.468384
887,2014,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,54.515881,-112.468384
887,2014,Campyliadelphus chrysophyllus,Species,Golden Feather-moss,Campyliadelphus chrysophyllus,54.515881,-112.468384
887,2014,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,54.515881,-112.468384
887,2014,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,54.515881,-112.468384
887,2014,Ptychostomum creberrimum,Species,VNA,Ptychostomum creberrimum,54.515881,-112.468384
887,2014,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,54.515881,-112.468384
887,2014,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,54.515881,-112.468384
887,2014,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
887,2014,Barbula convoluta,Species,Bird's Claw Screw Moss,Barbula convoluta,54.515881,-112.468384
887,2014,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,54.515881,-112.468384
